z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.00775,0.185843680702,0.0,298.0,5.650255289481994,1.16352411185e-10,-1.55416145012e-25,6.00706004583e-16,0.190114068419,3.35777308307e-19,7.86394314655e-14,2.01689225405e-13,-7.92877177855e-14,-3.53250262698e-36,-1.56141212512e-42,-2.91358769886e-29,-1.54979962363e-30,1.79161245006e-13,0.0950570342089,2.12770691717e-14,5.21341729582e-16,-1.00562826545e-29,4.49717272147e-14,-9.12391373614e-29,7.04416052347e-21,4.16285729804e-16,-5.81161574196e-50,-8.7663812074e-17,-1.35694702017e-34,1.68490916556e-14,5.51119847267e-22,-6.77295582858e-14,1.35944277539e-33,-1.30450915125e-16,2.77553294654e-17,1.85014414954e-23,4.0482002682e-27,8.55914212316e-18,3.28609007866e-17,-5.650707004e-35,8.7963563875e-15,-5.48747576428e-15,3.98479580582e-17,-1.41851647199e-15,-9.94818369634e-40,-1.97638390854e-15,9.61609580018e-16,1.28505549913e-43,4.24642582825e-18,8.85323514937e-21,-3.55683415898e-16,1.60357651614e-16,0.714828897255,-4.23320306334e-138,-1.79577267201e-14,2.03156984053e-16,-5.52180298511e-28,-2.87417323013e-17
0.0083125,0.185843680806,0.0,298.0,5.650255286321151,7.21287999303e-10,-7.07051613987e-26,5.21576306602e-16,0.190114068305,2.91774740235e-19,7.8729129629e-14,2.07073635827e-13,-8.19803126432e-14,-2.17234943276e-39,-3.1531717369e-43,-1.27999032274e-29,-7.05993565359e-31,1.79320834439e-13,0.0950570341486,2.12772268159e-14,5.21340657655e-16,-8.43685825588e-30,4.4972572695e-14,-7.9266922028e-29,6.46686478464e-21,4.16285713645e-16,-5.04895818501e-50,-8.76638071465e-17,-1.09518738452e-34,1.68491601275e-14,4.83223988946e-22,-6.77295120495e-14,1.18537580202e-33,-1.3045091561e-16,2.77553294495e-17,3.00244288648e-24,3.51787421526e-27,8.56101758235e-18,3.28609118153e-17,-2.57076748848e-35,8.79589850879e-15,-5.48750751858e-15,3.98467100735e-17,-1.41802518942e-15,-8.64265836046e-40,-1.97638391881e-15,9.61609577456e-16,1.36251991733e-45,4.24642584525e-18,8.85323514406e-21,-3.55683414399e-16,1.60359309445e-16,0.714828896825,-4.41286312791e-138,-1.79577984412e-14,2.03162851186e-16,-4.63331929637e-28,-2.87417322858e-17
0.008875,0.185843681615,0.0,298.0,5.650255261737537,5.42583987938e-09,-1.28389115658e-26,4.52407345327e-16,0.190114067419,2.53359277256e-19,7.90172211501e-14,2.11912126879e-13,-8.43998843039e-14,-9.60458634882e-32,3.16773101888e-43,-1.67505298929e-30,-1.29933026512e-31,1.79459127668e-13,0.0950570336803,2.12817708781e-14,5.21347571585e-16,-7.07087437697e-30,4.49733846385e-14,-6.88636416743e-29,6.12771960311e-21,4.16285757879e-16,-4.38325799469e-50,-8.76636777492e-17,-8.57907286433e-35,1.68492143661e-14,3.82337602831e-22,-6.77294577029e-14,1.03360715983e-33,-1.30450914862e-16,2.77553293341e-17,4.87244309894e-25,3.05825040516e-27,8.5928732379e-18,3.28611819731e-17,-4.66852786184e-36,8.79543697236e-15,-5.48753482906e-15,3.98454619945e-17,-1.41753446163e-15,-7.50957172577e-40,-1.97638392406e-15,9.61609573483e-16,1.24220932327e-43,4.24642590419e-18,8.85323571721e-21,-3.55683408623e-16,1.60360964567e-16,0.714828893474,-4.42172034013e-138,-1.79578568281e-14,2.03167722181e-16,-3.88391155827e-28,-2.87417320806e-17
0.0094375,0.185843687903,0.0,298.0,5.650255070549932,4.20128888155e-08,5.02067727777e-28,3.83865888981e-16,0.190114060531,2.15392505693e-19,8.43804705586e-14,2.1624417548e-13,-8.65650110014e-14,-4.25227479693e-24,-2.89616552281e-43,7.51376619047e-31,-4.06351722767e-37,1.79576764618e-13,0.0950570300378,2.1401881891e-14,5.21628888058e-16,-5.93445059724e-30,4.49741954434e-14,-5.97882775275e-29,6.0128329391e-21,4.16287483418e-16,-2.64942594668e-47,-8.76594997806e-17,-6.93954709989e-35,1.68492619891e-14,2.5447689133e-22,-6.77293947529e-14,9.00700651577e-34,-1.30450880511e-16,2.77553284899e-17,7.95055522595e-26,2.68971683538e-27,9.12572983596e-18,3.28679220415e-17,1.83008520298e-37,8.79497659341e-15,-5.48755580721e-15,3.9844213859e-17,-1.4170441658e-15,-2.67964099496e-36,-1.97638395538e-15,9.61609619187e-16,9.82872581306e-44,4.24642783994e-18,8.85325717047e-21,-3.55683363701e-16,1.60362601052e-16,0.714828867418,-4.74166239027e-138,-1.79578975704e-14,2.03171597117e-16,-3.25990765529e-28,-2.87417276022e-17
0.00971875,0.185843707028,0.0,298.0,5.650254489075858,1.53287087672e-07,1.4004607047e-27,3.56769130128e-16,0.190114039582,2.00367280386e-19,1.33448443339e-13,2.18291458014e-13,-8.75762813066e-14,-3.80746816826e-30,-2.00970417934e-43,7.00128338322e-31,1.00889057858e-36,1.79631539272e-13,0.0950570189596,2.27112258056e-14,5.25305108718e-16,-5.40182425918e-30,4.49749093379e-14,-5.55833366662e-29,6.02482822059e-21,4.16310804441e-16,-3.47364365476e-50,-8.76079647344e-17,-6.29745567567e-35,1.68494336591e-14,1.83847758637e-22,-6.77293182955e-14,8.38720677512e-34,-1.30450395298e-16,2.77553266357e-17,2.27625280233e-26,2.75845046363e-27,1.25321378704e-17,3.29318855513e-17,5.08741195767e-37,8.79479824345e-15,-5.48754397565e-15,3.98436029062e-17,-1.41679878242e-15,-6.12338455712e-40,-1.97638384546e-15,9.61609750346e-16,-7.04403556926e-44,4.2464541892e-18,8.85354124171e-21,-3.5568315897e-16,1.60363389089e-16,0.714828788171,-7.38301604827e-138,-1.79579118203e-14,2.03173264065e-16,-2.96732865055e-28,-2.87416703035e-17
0.009859375,0.185843740894,0.0,298.000000002,5.6502534594534986,3.50317788231e-07,3.0168057703e-27,3.43846415701e-16,0.190114002488,1.93218006841e-19,3.72451767908e-13,2.19311948736e-13,-8.80203470704e-14,-7.2769748114e-36,-1.46125721451e-44,6.75427115754e-31,9.24893229335e-37,1.7965854352e-13,0.0950569993437,2.9605115273e-14,5.50140440599e-16,-5.13027671717e-30,4.49773367696e-14,-5.35616321232e-29,6.04857077182e-21,4.16473385427e-16,-3.31059774047e-50,-8.72769827068e-17,-5.95877345195e-35,1.68505072884e-14,1.46895786726e-22,-6.77290016906e-14,8.09326398745e-34,-1.30446652427e-16,2.77553287548e-17,1.04222809109e-26,3.59725743468e-27,2.42714001017e-17,3.32514404855e-17,1.0964337577e-36,8.79497956428e-15,-5.48741465411e-15,3.98434046806e-17,-1.41667488151e-15,-5.83976773845e-40,-1.97638237611e-15,9.61609818422e-16,-1.2999725284e-44,4.2466348995e-18,8.85547534963e-21,-3.55682192079e-16,1.60363745021e-16,0.71482864785,-1.176671042e-137,-1.79579155603e-14,2.03174012014e-16,-2.81816453164e-28,-2.874123411e-17
0.01,0.18584383214,0.0,298.000000012,5.65025068528194,8.81164995955e-07,7.8211826017e-27,3.31873529068e-16,0.190113902547,1.86602247118e-19,2.0050357673e-12,2.20504198888e-13,-8.81277794085e-14,-1.49193594886e-41,2.37058188933e-43,6.53067397499e-31,9.44125255832e-37,1.79688988331e-13,0.0950569464929,8.02994922354e-14,7.82088343847e-16,-4.74208286938e-30,4.49986828698e-14,-5.16087234525e-29,6.09183048971e-21,4.18037026427e-16,-3.10259065707e-50,-8.43319173928e-17,-5.52213226686e-35,1.68603683734e-14,1.08315260161e-22,-6.77260833809e-14,7.82615773371e-34,-1.30406411814e-16,2.77553909515e-17,5.91209815761e-27,6.61924968887e-27,8.21258832079e-17,3.5486633919e-17,2.84324633146e-36,8.79708133819e-15,-5.48627687662e-15,3.98442205602e-17,-1.41654330894e-15,-5.62684546647e-40,-1.97636858269e-15,9.61609955627e-16,-6.50723958662e-44,4.2483359661e-18,8.87364415466e-21,-3.55673910679e-16,1.60364013328e-16,0.714828269793,-2.01628038911e-137,-1.79579131418e-14,2.03174720453e-16,-2.60493472702e-28,-2.8736526779e-17
0.0100625,0.185843922325,0.0,298.000000038,5.650247943365239,1.40578705738e-06,1.37567604143e-26,3.27497468536e-16,0.190113803778,1.84193800804e-19,5.78634463745e-12,2.21500183256e-13,-8.74083237782e-14,-7.93193723238e-47,4.19153447912e-44,6.47355443094e-31,9.7298822128e-37,1.79711911768e-13,0.0950568942603,2.06216534001e-13,1.50605833883e-15,-4.24305199562e-30,4.50655910546e-14,-5.07552279538e-29,6.13208001141e-21,4.23055987516e-16,-3.17984567837e-50,-7.5556562171e-17,-5.05296222095e-35,1.68907223292e-14,9.01962584821e-23,-6.77165621828e-14,7.71962028803e-34,-1.30262143987e-16,2.77556481603e-17,8.9437010236e-27,6.38264626545e-27,1.80789593045e-16,4.07810072286e-17,5.00133256297e-36,8.80258410721e-15,-5.48300439191e-15,3.9847679984e-17,-1.41646738512e-15,-5.53385244564e-40,-1.97632474254e-15,9.61609971762e-16,6.87094980556e-44,4.25367609896e-18,8.9306475018e-21,-3.55648594647e-16,1.60364091496e-16,0.714827896169,-2.33934987489e-137,-1.79579074847e-14,2.03175333938e-16,-2.33086472167e-28,-2.87195329242e-17
0.010125,0.185844080448,0.0,298.000000129,5.650243135909895,2.32544606253e-06,2.92727928962e-26,3.2527091067e-16,0.190113630635,1.83001466106e-19,1.93673249102e-11,2.24113578525e-13,-8.4047815352e-14,-4.21705251415e-52,-4.51312008175e-43,6.26950967458e-31,1.02617338364e-36,1.79765576756e-13,0.0950568026919,6.87696443808e-13,4.9133177229e-15,-2.4640531131e-30,4.53835455705e-14,-4.99093494154e-29,6.23530370356e-21,4.47290765897e-16,-3.47580464104e-45,-3.59765001576e-17,-3.50522896294e-35,1.70317429555e-14,6.94868408638e-23,-6.76694875031e-14,-8.77809790933e-32,-1.29489979449e-16,2.77570716994e-17,2.88405386754e-26,6.10812148605e-27,4.51710862004e-16,6.01812132334e-17,1.06427018918e-35,8.82390457015e-15,-5.46873718064e-15,3.98646770993e-17,-1.4163321825e-15,-5.44197669168e-40,-1.97611438103e-15,9.61609654538e-16,6.51455216107e-44,4.27892979867e-18,9.20017322251e-21,-3.55529704327e-16,1.60364138451e-16,0.714827241207,-1.91919414595e-137,-1.79578953212e-14,2.03177989471e-16,-1.35383320754e-28,-2.86279232715e-17
0.0101875,0.185844357744,0.0,298.000000459,5.650234705252964,3.93760167194e-06,8.08161479523e-26,3.28997812537e-16,0.190113327113,1.85202435728e-19,6.81449128419e-11,2.32920289392e-13,-7.05592734598e-14,-2.24157963437e-57,4.88398777042e-43,1.37092339862e-30,1.14554568317e-36,1.79930430362e-13,0.0950566421557,2.5287724412e-12,2.09490791271e-14,4.93344814469e-30,4.68955414174e-14,-4.90537799649e-29,6.57091511147e-21,5.64309796337e-16,6.39237002676e-44,1.42544349923e-16,2.77554598811e-35,1.76868391992e-14,3.94416894716e-23,-6.74363076673e-14,1.63923011865e-30,-1.25356416194e-16,2.77647744076e-17,1.2344501035e-25,6.00134043828e-27,1.19563539131e-15,1.31269252157e-16,2.93829244607e-35,8.90605826355e-15,-5.40653815397e-15,3.99459456121e-17,-1.41597075273e-15,-5.35042427148e-40,-1.9751047549e-15,9.61608792255e-16,7.30524859992e-44,4.3983395961e-18,1.04745160793e-20,-3.54968950289e-16,1.60364382898e-16,0.714826093059,9.18925200273e-138,-1.79578716809e-14,2.03193526911e-16,2.7089055442e-28,-2.81339024792e-17
0.01025,0.185844844226,0.0,298.000001647,5.650219914759641,6.76369715809e-06,2.87552206765e-25,3.49516260381e-16,0.190112795027,1.97072233549e-19,2.43334966287e-10,2.65395057014e-13,-1.82075734351e-14,3.09568893736e-61,5.17090157687e-44,4.76693838729e-30,1.40952119354e-36,1.80496133937e-13,0.0950563606756,9.56864971771e-12,9.6418973386e-14,3.52028940129e-29,5.40865663298e-14,-4.81231619864e-29,7.78610876853e-21,1.12933922108e-15,3.61362392229e-43,9.47740246838e-16,3.01058604955e-34,2.07298947095e-14,-2.62286022522e-23,-6.6280591905e-14,9.25927795265e-30,-1.03227269727e-16,2.78061551672e-17,5.56774202963e-25,6.82896965857e-27,3.23838400911e-15,3.91755067831e-16,1.04548375275e-34,9.22215464555e-15,-5.1353645922e-15,4.03322190808e-17,-1.41474361119e-15,-5.25726441901e-40,-1.97025219427e-15,9.61607165158e-16,4.39893060301e-45,4.96292803293e-18,1.64996572091e-20,-3.52320036503e-16,1.60366162625e-16,0.714824080347,1.0100562804e-136,-1.79578271052e-14,2.03288560407e-16,2.05014765701e-27,-2.5469502486e-17
0.0103125,0.185845698409,0.0,298.000005932,5.650193945263403,1.17178140489e-05,1.20543737052e-24,4.17700237372e-16,0.190111862228,2.36787157939e-19,8.72548852839e-10,3.88271483046e-13,1.8329288155e-13,3.56470178488e-61,6.46450896552e-43,7.44960274398e-30,-2.4427203412e-32,1.82505875134e-13,0.095055867029,3.64876028633e-11,4.51606364407e-13,2.55315030535e-28,8.82875684149e-14,-4.70940649067e-29,1.23992136631e-20,3.857590348e-15,3.80090051357e-43,4.5794737099e-15,1.518089229e-33,3.48652800108e-14,-2.30135175634e-22,-6.05513708083e-14,9.72991711237e-30,1.5243977251e-17,2.80279450147e-17,2.53117162399e-24,1.21240549461e-26,8.84759107491e-15,1.34623727012e-15,4.38271700888e-34,1.04378826251e-14,-3.95307345496e-15,4.21656907375e-17,-1.41019943524e-15,-5.15713585528e-40,-1.94691079687e-15,9.61605121857e-16,-1.45495199438e-46,7.63233601399e-18,4.49866103533e-20,-3.39800006864e-16,1.60376240149e-16,0.714820552018,3.40102339847e-136,-1.79577422572e-14,2.03871375703e-16,1.00025408072e-26,-1.109907603e-17
0.010375,0.18584720077,0.0,298.000021377,5.650148269942974,2.0402314913e-05,5.36462340319e-24,6.21493396545e-16,0.190110226831,3.57556480078e-19,3.13243537625e-09,8.56395324364e-13,9.57218237514e-13,8.73728655149e-61,2.1572597492e-43,-9.43069409972e-31,-1.33278217023e-30,1.89717393797e-13,0.0950550009208,1.39419677487e-10,2.12323853644e-12,1.08742530372e-27,2.50949874733e-13,-4.58650312079e-29,3.10180484649e-20,1.70309538551e-14,5.39364748407e-43,2.09599261511e-14,6.9660600521e-33,1.00525502112e-13,-1.00301823651e-21,-3.21480993985e-14,1.36721306376e-29,6.49498349588e-16,2.92157745019e-17,1.15203233825e-23,4.16608209421e-26,2.42500091081e-14,4.84364558551e-15,1.95045607449e-33,1.51131113803e-14,1.20167774807e-15,5.08654756069e-17,-1.39293844198e-15,-5.03634256742e-40,-1.83459693007e-15,9.61606831035e-16,-5.07712291976e-44,2.02533439021e-17,1.7967293856e-19,-2.80612387131e-16,1.60427295745e-16,0.714814366657,8.89881949634e-136,-1.79575733852e-14,2.07442417265e-16,4.57530439322e-26,6.64085769304e-17
