z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.00912963867187,46.9444099281,1.27368089921e-160,2416.92934737,1.044871790898344,0.0246130823121,0.0105073295854,0.0054719384544,0.0487766647073,0.0136214281965,0.138541002392,4.72651232538e-05,1.45728451809e-06,7.03040867161e-06,1.30807302558e-05,4.63979599986e-05,8.72400806336e-06,0.000390916230376,0.000366883630027,0.0729681530039,0.0142531939667,4.22659195888e-05,0.000136294420752,7.34681222446e-06,6.19118962491e-07,3.4977365041e-06,3.32968206513e-06,0.000124656160686,6.90023635761e-06,1.61706265618e-05,1.8570293602e-07,1.04770903119e-07,3.75411847314e-05,0.000118913753708,2.33851930598e-06,1.02421483799e-06,3.3797741767e-07,1.06122788451e-07,5.27618418853e-08,1.62182180792e-07,1.49369420169e-05,8.86831523091e-09,3.9683494003e-07,4.96255126617e-08,1.29609644482e-07,9.16159282444e-06,4.07585063131e-09,1.67570687199e-08,8.3574502856e-08,4.75587035187e-08,8.93874906391e-07,4.14896397993e-07,0.669833160967,0.0,8.05058680832e-11,1.46291880876e-11,4.24893258657e-07,3.87393644691e-06
0.00913000488281,46.9789968175,1.27399983585e-160,2418.65080229,1.0441025351154094,0.0243975112049,0.0105926656662,0.0055825817483,0.0483442982695,0.0138133531012,0.138784251641,4.61981548163e-05,1.42798417667e-06,6.76882364767e-06,1.23879872925e-05,4.33685127792e-05,8.18516882643e-06,0.000361382291255,0.000337060836525,0.0729019865001,0.0144409732548,3.98797140199e-05,0.000127378410827,6.89940317674e-06,5.74097987915e-07,3.22712315146e-06,3.09579275258e-06,0.00011399328195,6.21464961732e-06,1.43235768389e-05,1.58314922203e-07,8.81442239431e-08,3.51241025447e-05,0.000111646060102,2.16733292145e-06,1.01017654528e-06,3.40718909197e-07,1.07711855778e-07,5.3341635991e-08,1.6356796378e-07,1.5296815305e-05,9.13582894204e-09,4.02028419317e-07,5.02183583526e-08,1.30084847323e-07,9.08246097729e-06,3.74685501232e-09,1.58150394477e-08,8.31202540892e-08,4.76924996534e-08,9.08396411468e-07,4.18888736385e-07,0.669828760128,0.0,6.4046611506e-11,1.13911441425e-11,3.84420984689e-07,3.56030406506e-06
0.00913037109375,47.0122147012,1.27431246603e-160,2420.31001566,1.043364793294735,0.0241863633732,0.0106758968923,0.00569247123875,0.0479216011812,0.0140021230514,0.139018324634,4.51886416813e-05,1.40049021738e-06,6.50293284429e-06,1.17099919143e-05,4.04751528971e-05,7.66757308683e-06,0.000333706357234,0.000309402694091,0.0728272510916,0.0146299206234,3.75727816247e-05,0.000118894730592,6.46952705023e-06,5.31815039881e-07,2.97446505472e-06,2.87254007573e-06,0.000104081231524,5.5873108618e-06,1.2669450329e-05,1.34695160526e-07,7.40311579277e-08,3.28128581075e-05,0.000104742945797,2.0051014985e-06,9.95629895681e-07,3.43172708626e-07,1.0922097026e-07,5.38853193473e-08,1.64918835353e-07,1.56572493682e-05,9.40781264824e-09,4.07278213541e-07,5.07753557846e-08,1.30397917409e-07,8.99651154151e-06,3.44071110777e-09,1.490062828e-08,8.25899170017e-08,4.77742300299e-08,9.22219193703e-07,4.22418052278e-07,0.66982654229,0.0,5.08096093702e-11,8.84832448694e-12,3.47404069125e-07,3.26905133309e-06
0.00913073730469,47.0441262456,1.27455223809e-160,2421.91000133,1.0426570453892674,0.023979794347,0.0107570414172,0.00580147962276,0.0475085016134,0.0141876158273,0.13924339569,4.42341684891e-05,1.37470879003e-06,6.23427714638e-06,1.10488243741e-05,3.77185981371e-05,7.17168415665e-06,0.000307813823393,0.000283780998074,0.072744340073,0.0148199661357,3.53481832037e-05,0.000110836868105,6.05749915822e-06,4.92154690573e-07,2.73888213161e-06,2.66011864591e-06,9.48867480414e-05,5.01460321099e-06,1.1190727735e-05,1.14374414499e-07,6.20749742638e-08,3.06082137249e-05,9.81934831072e-05,1.85175596581e-06,9.806674252e-07,3.45339586968e-07,1.10647863425e-07,5.43923884382e-08,1.6623521635e-07,1.60180787026e-05,9.68401857192e-09,4.12579049884e-07,5.12958877207e-08,1.30552630344e-07,8.90417181029e-06,3.15664105738e-09,1.40156548202e-08,8.19872319093e-08,4.78048003407e-08,9.35317746823e-07,4.25481357869e-07,0.6698264285,0.0,4.01973654345e-11,6.85676005106e-12,3.13606583497e-07,2.99894239682e-06
0.00913110351562,47.0747938615,1.27478707906e-160,2423.45376156,1.0419777900292757,0.0237779422767,0.0108361205001,0.00590948411931,0.0471049168705,0.0143697211555,0.139459645622,4.33323212045e-05,1.35054799087e-06,5.9643325084e-06,1.04063054336e-05,3.50987097474e-05,6.69780288936e-06,0.000283628461833,0.0002600721337,0.0726536485381,0.0150110395289,3.32083523676e-05,0.000103197079884,5.66351570764e-06,4.55002239497e-07,2.51950834816e-06,2.45862888242e-06,8.63756937875e-05,4.49295889825e-06,9.87111377836e-06,9.69332905722e-08,5.19653800036e-08,2.85102845706e-05,9.19864285447e-05,1.70717945836e-06,9.65378284658e-07,3.47221394705e-07,1.11990579526e-07,5.48624552023e-08,1.67517583709e-07,1.63791466681e-05,9.96418878329e-09,4.1792554817e-07,5.17794838937e-08,1.30553399295e-07,8.80587483117e-06,2.89376297939e-09,1.31616396966e-08,8.13161001384e-08,4.7785316636e-08,9.4766934906e-07,4.28077859304e-07,0.669828341404,0.0,3.17155900945e-11,5.30101142749e-12,2.82800761282e-07,2.74876807699e-06
0.00913146972656,47.1042793653,1.27500104827e-160,2424.94427015,1.0413255511991903,0.0235809281046,0.0109131582096,0.00601636694706,0.0467107544241,0.0145483407,0.139667260661,4.24807001248e-05,1.32791831977e-06,5.69449830887e-06,9.7839972729e-06,3.2614563119e-05,6.2460763288e-06,0.000261073060104,0.000238157256757,0.072555571276,0.0152030704007,3.11551137783e-05,9.59664975449e-05,5.28766057867e-06,4.20244052895e-07,2.31549449806e-06,2.26808363757e-06,7.85134108403e-05,4.01888484437e-06,8.69550327729e-06,8.19984546851e-08,4.34332448508e-08,2.65185838558e-05,8.6110297884e-05,1.57121208096e-06,9.49847623985e-07,3.48821003171e-07,1.13247472536e-07,5.52952434133e-08,1.68766464307e-07,1.67403053395e-05,1.02480566722e-08,4.23312242345e-07,5.22258189638e-08,1.30405203798e-07,8.70205642778e-06,2.65111471582e-09,1.23398126988e-08,8.0580548383e-08,4.77170686583e-08,9.59254075028e-07,4.30208879018e-07,0.669832205358,0.0,2.49570875293e-11,4.08883604498e-12,2.54767828969e-07,2.51735077497e-06
0.0091318359375,47.1326436967,1.27521044662e-160,2426.38445872,1.0406988835449011,0.0233888558564,0.0109881811287,0.00612201571686,0.0463259130082,0.0147233879325,0.139866431411,4.16769306033e-05,1.30673281298e-06,5.42608792009e-06,9.18320942873e-06,3.02645232825e-05,5.81651073585e-06,0.000240070017243,0.000217922426185,0.0724505008118,0.0153959883723,2.91897114991e-05,8.91352420873e-05,4.92991379149e-06,3.87767908138e-07,2.12601057544e-06,2.08841681144e-06,7.12650463148e-05,3.58898526433e-06,7.64993932572e-06,6.92387582292e-08,3.62457117186e-08,2.46320736428e-05,8.05534388812e-05,1.44365597309e-06,9.3415608224e-07,3.50142239334e-07,1.14417200378e-07,5.56905843443e-08,1.69982428359e-07,1.71014152531e-05,1.05353484064e-08,4.28733600893e-07,5.26347092397e-08,1.30113516011e-07,8.59315243121e-06,2.42767577859e-09,1.1551123579e-08,7.97846949096e-08,4.76015121983e-08,9.70054778423e-07,4.31877758521e-07,0.669837946497,0.0,1.95877121286e-11,3.14674110228e-12,2.29298662837e-07,2.30354864921e-06
0.00913220214844,47.1599466297,1.27531895425e-160,2427.77720246,1.0400963779459451,0.0232018129988,0.0110612180741,0.00622632377512,0.0459502837391,0.0148947879277,0.14005735181,4.09186743367e-05,1.28690742201e-06,5.16032119878e-06,8.6050065618e-06,2.80463223804e-05,5.40898229117e-06,0.000220541897718,0.000199258706333,0.0723388255544,0.0155897232577,2.73128393354e-05,8.26925453904e-05,4.59015980822e-06,3.57463320154e-07,1.9502481573e-06,1.9194910585e-06,6.45958552427e-05,3.19998016063e-06,6.72156800656e-06,5.8361607092e-08,3.02018684644e-08,2.2849217847e-05,7.53041037615e-05,1.32428035179e-06,9.18379380283e-07,3.51189815116e-07,1.15498716995e-07,5.60484117449e-08,1.71166083639e-07,1.74623451281e-05,1.08257844041e-08,4.34184046738e-07,5.30061081086e-08,1.29684228489e-07,8.47959610162e-06,2.22238761837e-09,1.07962561105e-08,7.89327164781e-08,4.74402506705e-08,9.80057042935e-07,4.33089743092e-07,0.669845492796,0.0,1.53343744471e-11,2.41637179152e-12,2.06194288537e-07,2.106259239e-06
0.00913256835937,47.1862465367,1.2754250605e-160,2429.12530878,1.039516665843281,0.0230198709003,0.011132299823,0.00632919045543,0.0455837513106,0.0150624770446,0.140240218128,4.0203638454e-05,1.26836106645e-06,4.89831920696e-06,8.05022055552e-06,2.59571392655e-05,5.02325165374e-06,0.000202411939725,0.000182062229706,0.0722209280941,0.015784205209,2.55246800041e-05,7.66268770374e-05,4.26819722307e-06,3.29221880585e-07,1.78742241381e-06,1.7611070879e-06,5.84714710379e-05,2.84872107253e-06,5.89858794458e-06,4.91093416912e-08,2.5128771543e-08,2.11680389415e-05,7.03505200073e-05,1.21282670809e-06,9.02588016285e-07,3.51969252004e-07,1.16491262105e-07,5.63687562404e-08,1.72318069382e-07,1.78229714942e-05,1.11190807605e-08,4.39657975589e-07,5.3340100318e-08,1.2912358171e-07,8.36181578499e-06,2.03417151923e-09,1.0075644028e-08,7.80288177351e-08,4.7235016175e-08,9.89249101968e-07,4.33851849733e-07,0.669854774085,0.0,1.19747132011e-11,1.85152185092e-12,1.85266238155e-07,1.92442247752e-06
0.00913293457031,47.2116001487,1.2755220566e-160,2430.43150565,1.0389584237567027,0.02284308534,0.0112014588572,0.00643052127868,0.0452261952302,0.0152264025392,0.140415227978,3.95295851526e-05,1.25101594064e-06,4.6411006988e-06,7.51946363544e-06,2.3993678967e-05,4.65897587887e-06,0.000185604521366,0.000166234237094,0.0720971836044,0.0159793648667,2.38249452488e-05,7.09260759738e-05,3.96374809246e-06,3.02937574943e-07,1.6367741323e-06,1.61301185123e-06,5.28581533902e-05,2.53220326107e-06,5.17019857614e-06,4.12559091263e-08,2.08779572982e-08,1.95861750716e-05,6.56809618766e-05,1.10901387739e-06,8.86847056449e-07,3.52486801964e-07,1.17394349253e-07,5.66517391477e-08,1.7343905105e-07,1.81831783092e-05,1.14149506711e-08,4.45149773243e-07,5.36368950827e-08,1.28438094199e-07,8.24023277671e-06,1.86194480156e-09,9.38948941987e-09,7.70772016698e-08,4.69876500774e-08,9.97621723467e-07,4.34172718722e-07,0.669865722043,0.0,9.32837991721e-12,1.41572665975e-12,1.6633677768e-07,1.75702328261e-06
0.00913330078125,47.2360623623,1.27561683555e-160,2431.69843255,1.038420376725256,0.022671497099,0.0112687291179,0.00653022805911,0.0448774911575,0.0153865220721,0.140582579341,3.88943393205e-05,1.23479750376e-06,4.3895806295e-06,7.01314496874e-06,2.21522521545e-05,4.31572368002e-06,0.000170045582983,0.000151681088472,0.0719679583803,0.016175133484,2.22129236268e-05,6.55774863051e-05,3.67646843068e-06,2.78507123173e-07,1.49757144229e-06,1.47490800774e-06,4.77230059732e-05,2.24757562961e-06,4.52654580075e-06,3.46036161951e-08,1.7322263601e-08,1.8100939079e-05,6.12838220841e-05,1.0125431773e-06,8.71216017219e-07,3.52749365562e-07,1.18207752155e-07,5.68975658325e-08,1.745297149e-07,1.85428564913e-05,1.17131057927e-08,4.50653830803e-07,5.38968181073e-08,1.27634493768e-07,8.1152594245e-06,1.70463443264e-09,8.73778212961e-09,7.60820428178e-08,4.67000833396e-08,1.0051680598e-06,4.34062449513e-07,0.669878270146,0.0,7.24961858636e-12,1.08028527228e-12,1.4923903119e-07,1.60309371831e-06
0.00913366699219,47.2596860437,1.27568965195e-160,2432.9286312,1.0379013019241377,0.0225051325807,0.0113341457827,0.00662822895955,0.0445375123145,0.0155428031518,0.140742469615,3.82957967609e-05,1.21963472489e-06,4.14457006662e-06,6.531487399e-06,2.0428852964e-05,3.99298790799e-06,0.000155663012291,0.000138314260968,0.0718336084577,0.016371443057,2.06875286489e-05,6.05680973234e-05,3.40595829661e-06,2.55830304247e-07,1.3691116125e-06,1.34646222556e-06,4.30341750984e-05,1.99214785986e-06,3.95866838611e-06,2.89801945724e-08,1.43530654352e-08,1.67093763485e-05,5.71476867321e-05,9.23103395738e-07,8.55748827742e-07,3.52764408258e-07,1.1893149e-07,5.7106518565e-08,1.75590763405e-07,1.89019034537e-05,1.2013257607e-08,4.56164558307e-07,5.41203024451e-08,1.26719651207e-07,7.98729743409e-06,1.56118916525e-09,8.12032067382e-09,7.50474615164e-08,4.63743163848e-08,1.01188345726e-06,4.33532419026e-07,0.66989235358,0.0,5.62107425623e-12,8.22681196508e-13,1.33817014431e-07,1.46171493995e-06
0.00913403320312,47.2825218696,1.27576075353e-160,2434.12453843,1.0374000314182585,0.0223440044904,0.0113977450553,0.00672444845436,0.0442061310388,0.0156952224798,0.140895094663,3.77319306833e-05,1.20546002972e-06,3.90677768894e-06,6.07454659884e-06,1.88192353226e-05,3.69020094904e-06,0.000142386992693,0.000126050329996,0.071694478334,0.0165682264288,1.92473539921e-05,5.58846888517e-05,3.15177299663e-06,2.3481032615e-07,1.25072269579e-06,1.22731458929e-06,3.87610244698e-05,1.76339600394e-06,3.45844416611e-06,2.42359910653e-08,1.18777773506e-08,1.54083228223e-05,5.32614142516e-05,8.40375857748e-07,8.40493865927e-07,3.52539876108e-07,1.19565811911e-07,5.72789489965e-08,1.76622910553e-07,1.92602225618e-05,1.23151187402e-08,4.61676395675e-07,5.43078781156e-08,1.25700514796e-07,7.85673639847e-06,1.43058918039e-09,7.5367331806e-09,7.3977500756e-08,4.60123985776e-08,1.01776522374e-06,4.32595081106e-07,0.669907909099,0.0,4.3485774691e-12,6.2529336558e-13,1.19925614834e-07,1.33201898194e-06
0.00913439941406,47.3046181629,1.27582614025e-160,2435.28847875,1.0369154551492223,0.0221881125219,0.0114595639802,0.00681881724524,0.0438832204618,0.0158437652346,0.141040647866,3.72007989092e-05,1.19220949622e-06,3.67681211165e-06,5.64222919649e-06,1.73189866591e-05,3.4067474733e-06,0.000130150324492,0.000114810949855,0.0715508997214,0.0167654174,1.78907294646e-05,5.15139836237e-05,2.91343410076e-06,2.15354209616e-07,1.14176541425e-06,1.11708701105e-06,3.48742987411e-05,1.55896630672e-06,3.018539039e-06,2.02414704279e-08,9.81770139196e-09,1.41944601337e-05,4.96142227095e-05,7.64039445492e-07,8.25494054499e-07,3.52084112145e-07,1.20111181356e-07,5.74152701647e-08,1.77626877846e-07,1.96177226e-05,1.26184043399e-08,4.67183821422e-07,5.44601601184e-08,1.24584044854e-07,7.72395250687e-06,1.31185468799e-09,6.98649875176e-09,7.28761036303e-08,4.5616406696e-08,1.02281234653e-06,4.31263740905e-07,0.669924874826,0.0,3.35683897961e-12,4.74375007363e-13,1.07430537685e-07,1.21319065312e-06
