z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0,17.6656142274,-6.64173817093e-175,1450.0,1.1612246453409631,2.08442116575e-07,9.54506934778e-10,2.64671947408e-10,0.190113736696,7.41999854972e-10,4.31284672046e-07,1.98882956227e-08,1.08360080466e-09,1.48601587387e-15,1.55580050607e-18,2.51805926321e-13,3.67768913814e-14,1.94534309398e-07,0.0950564119429,1.46110654283e-08,2.19583792239e-10,2.49693407984e-12,1.84319538822e-07,1.7590750661e-14,5.47311511729e-11,1.80537522105e-09,5.33497929723e-20,2.06784192904e-12,5.88743572548e-15,3.98637579906e-09,2.69023877178e-11,4.2070618244e-08,1.43089716837e-17,5.22924304211e-12,4.62839761253e-16,6.10054862503e-17,1.74642061204e-19,4.58689726242e-22,2.46893257927e-17,8.16691334166e-16,2.09894685783e-16,3.65123561061e-18,8.91413924649e-13,9.35722045034e-20,-6.16485903459e-17,-6.1734720228e-16,6.94730590185e-22,1.14509004314e-20,-9.38206973506e-21,1.85610814046e-15,-2.08465997085e-16,-1.34348767933e-19,0.714828747056,-1.54647126243e-168,6.98003261746e-16,5.39834447573e-12,9.77693564977e-15,1.88380628339e-13
0.00075,17.668700088,-6.64173817091e-175,1450.23841151,1.1610218359999604,1.29200658123e-05,3.59453349933e-08,3.7822707773e-08,0.190046085553,1.08056009629e-07,7.22112064443e-05,4.36684481304e-06,2.39534129989e-07,9.30351069418e-20,2.07956556102e-16,4.90047075605e-11,7.15726128245e-12,3.87202249359e-05,0.0949401167442,3.23041641228e-06,5.94893389818e-08,6.28472224262e-10,4.67740305536e-05,4.55237643573e-12,1.41640801741e-08,4.68880251969e-07,1.37435656232e-17,5.38255292742e-10,1.54697896559e-12,1.04763549282e-06,7.69335380721e-09,1.21297953067e-05,2.52714185338e-15,1.562745331e-09,9.89187744731e-15,4.794838385e-17,2.37017150879e-17,6.3543288499e-20,2.46672504504e-17,1.85015768494e-13,4.67759261302e-14,9.1257878491e-16,2.45091561298e-10,2.05613151467e-17,-2.55273475003e-20,1.04465024298e-16,1.77539689092e-19,2.02240130619e-18,1.60856132692e-21,1.85212984452e-15,-2.06643375638e-16,-3.66070678259e-17,0.7148214208,-1.5464554126e-168,2.57652329079e-13,2.00173400861e-09,2.93529136623e-12,5.67935974918e-11
0.0015,17.6777293677,-6.64173817088e-175,1450.96704459,1.160428819177982,4.21407812657e-05,8.32579604477e-08,7.45207621363e-08,0.18991577628,2.21555664652e-07,0.000219921421563,6.91473115881e-06,4.11029744984e-07,7.82911101793e-22,5.10490615807e-16,1.7447030866e-10,2.59405922382e-11,7.00360121203e-05,0.0947190884478,1.63308743794e-05,2.75399709872e-07,2.61271858033e-09,0.000136249403839,2.11943661335e-11,3.29070270737e-08,1.57688720519e-06,1.98360027539e-16,3.77409345686e-09,1.37811309794e-11,4.87548174144e-06,2.84805532841e-08,5.06564700333e-05,4.73757840086e-14,1.52129331328e-08,1.41542156236e-13,9.51663328691e-17,1.20401929188e-16,9.69106666364e-19,2.46658893718e-17,4.23244335624e-13,1.46060482177e-13,5.2940414661e-15,6.43854373581e-10,1.04893665982e-16,2.53343768904e-23,2.19144630241e-15,6.38581495617e-19,4.97510275848e-18,1.20782460138e-19,1.84302982809e-15,-2.01649929168e-16,-2.03567973465e-17,0.714815268148,-1.54644210236e-168,2.26440835478e-12,1.49434269256e-08,2.6160603129e-11,4.57458157353e-10
0.00225,17.6928614015,-6.64173817086e-175,1452.19302256,1.1594363483899661,9.00740391679e-05,1.36869680443e-07,1.06894232133e-07,0.189721776533,3.32870560827e-07,0.000443307191746,9.65989311315e-06,6.09629565452e-07,2.43624145823e-21,9.72815487583e-16,3.29054203387e-10,4.97915869182e-11,9.15499172614e-05,0.0943996635064,4.64980219695e-05,7.05056189182e-07,6.12914419543e-09,0.000257812344592,5.46486005303e-11,5.31807744153e-08,3.37110925248e-06,1.08820742079e-15,1.37018722672e-08,4.93773982677e-11,1.24884741319e-05,5.69689846496e-08,0.000114298010228,2.93736050058e-13,6.37723166674e-08,8.51819320751e-13,1.397066789e-16,3.2289080829e-16,5.72243559608e-18,2.5130792651e-17,6.94072278789e-13,3.04252075628e-13,1.76866824529e-14,1.20704835767e-09,2.82592486439e-16,1.56252070692e-22,6.25370425289e-15,1.22593596252e-18,9.4609897603e-18,5.8630452364e-19,1.82826768991e-15,-1.9118633613e-16,-7.71038053512e-18,0.714807365133,-1.54642500561e-168,7.84630239342e-12,4.73810014432e-08,9.34553608964e-11,1.57856047572e-09
0.002625,17.7020590449,-6.64173817085e-175,1452.93695184,1.15883392795514,0.00011951208063,1.67342505027e-07,1.23175217703e-07,0.189607234903,3.9259886115e-07,0.000575702845033,1.11861958984e-05,7.26658953823e-07,4.00507369079e-21,1.30746135486e-15,4.1841857764e-10,6.38367004724e-11,0.000100598800797,0.0942139968418,6.72174784373e-05,9.87301576246e-07,8.45887188517e-09,0.000325895556916,7.93144061645e-11,6.45941831114e-08,4.45992741631e-06,1.99577812872e-15,2.12346801118e-08,7.86511055467e-11,1.74562565258e-05,7.44198292661e-08,0.000152048241421,5.55781550526e-13,1.02464975681e-07,1.50253556521e-12,1.63465150116e-16,4.79100330339e-16,1.03045422704e-17,2.5726704324e-17,8.48484193069e-13,4.01132061881e-13,2.705349479e-14,1.53476214966e-09,4.19048786381e-16,2.6519081405e-22,8.95472352018e-15,1.57486924463e-18,1.26925133181e-17,9.7738789741e-19,1.81930341557e-15,-1.83785584172e-16,-1.3658723223e-18,0.714801947529,-1.54641328531e-168,1.22337625566e-11,7.03376305103e-08,1.48458159479e-10,2.41669980127e-09
0.003,17.7130075786,-6.64173817084e-175,1453.81969848,1.158117644610549,0.000155120022021,2.0179380158e-07,1.40368540735e-07,0.189473203396,4.58313831311e-07,0.000730995890709,1.29022605789e-05,8.64164239745e-07,6.47374663199e-21,1.75161344521e-15,5.19400493056e-10,7.98857285201e-11,0.000109007714114,0.0940002276481,9.47636746326e-05,1.35196053555e-06,1.13052389203e-08,0.000401139710692,1.11952407662e-10,7.74427523283e-08,5.76138635659e-06,3.5628289943e-15,3.23432585634e-08,1.20880478928e-10,2.37915719501e-05,9.50678543574e-08,0.000195456552063,1.02348799105e-12,1.61850880518e-07,2.66018407065e-12,1.89809926514e-16,6.93350392836e-16,1.86096194548e-17,2.71594091012e-17,1.02354459945e-12,5.19286030587e-13,4.08516050565e-14,1.91459631973e-09,6.06857540292e-16,4.34478547355e-22,1.25056806803e-14,1.97877538065e-18,1.69663139189e-17,1.60660901414e-18,1.80858746753e-15,-1.73274906866e-16,5.93266572056e-18,0.714794127398,-1.54639636767e-168,1.83758535535e-11,1.01540007696e-07,2.27366966814e-10,3.62584335736e-09
0.003375,17.7259474479,-6.64173817083e-175,1454.85895826,1.1572722234610728,0.000198004397521,2.42076924592e-07,1.5951418267e-07,0.189316612664,5.33540669487e-07,0.000912726586653,1.48334811494e-05,1.02588323343e-06,1.05140804116e-20,2.36991234889e-15,6.3961238329e-10,9.91431166091e-11,0.000117447612388,0.0937546118974,0.000130672979638,1.8225887175e-06,1.4806935343e-08,0.000483928740787,1.55187642217e-10,9.23974089795e-08,7.30801153751e-06,6.24193599891e-15,4.84463281051e-08,1.81791725082e-10,3.18027358233e-05,1.20419867016e-07,0.000244678586049,1.84645493635e-12,2.50983289656e-07,4.67979672945e-12,2.20677540424e-16,9.9132526931e-16,3.31060472005e-17,3.04379210357e-17,1.22872966079e-12,6.6425814285e-13,6.08192738941e-14,2.35412398779e-09,8.67812035424e-16,6.99197079788e-22,1.71952368204e-14,2.47331244303e-18,2.28947200527e-17,2.59967728118e-18,1.79587027935e-15,-1.58036399819e-16,1.53213708517e-17,0.714782909197,-1.54637209897e-168,2.69670794675e-11,1.43296780085e-07,3.4037658628e-10,5.34974005161e-09
0.00375,17.7412329697,-6.64173817081e-175,1456.08146262,1.1562751388796726,0.000249670857256,2.90250231536e-07,1.81555282522e-07,0.189133258273,6.2185188168e-07,0.00112575683338,1.70146443225e-05,1.21675286444e-06,1.73618123998e-20,3.26145630913e-15,7.87842375823e-10,1.23025723525e-10,0.000126343874725,0.0934719387992,0.000176933128922,2.43371780212e-06,1.91570979046e-08,0.000575007383953,2.12645619366e-10,1.10177104427e-07,9.14386266019e-06,1.08086828435e-14,7.15776715062e-08,2.70145590159e-10,4.19193254689e-05,1.52325736816e-07,0.000300170912208,3.28564478262e-12,3.83086551563e-07,8.1590692199e-12,2.58244673217e-16,1.41140754823e-15,5.77954883571e-17,3.76545052548e-17,1.47468850423e-12,8.44246145623e-13,8.93786032193e-14,2.86274306957e-09,1.23520267414e-15,1.11912919309e-21,2.34708039298e-14,3.1038785165e-18,3.14114139829e-17,4.15872559492e-18,1.78082784563e-15,-1.3529284879e-16,2.82533880629e-17,0.714767150057,-1.54633800675e-168,3.90494806258e-11,1.9897641925e-07,5.02888679271e-10,7.80728300502e-09
0.004125,17.7593480818,-6.6417381708e-175,1457.52397047,1.1550957006657205,0.000312130766512,3.48867744841e-07,2.07515843927e-07,0.188917549993,7.27468185501e-07,0.00137654514532,1.94957264066e-05,1.44354375036e-06,2.93638056517e-20,4.58517314382e-15,9.75326043042e-10,1.53365287782e-10,0.000136006801329,0.0931453029553,0.000236153108178,3.23526688044e-06,2.46240422658e-08,0.000675434568533,2.89477279619e-10,1.31657658188e-07,1.13267001183e-05,1.86209236234e-14,1.04715451766e-07,3.99527571579e-10,5.47284689235e-05,1.9319582853e-07,0.00036262497876,5.80444981819e-12,5.77799742051e-07,1.41157582329e-11,3.05370789908e-16,2.01148597305e-15,9.92060881462e-17,5.30876920912e-17,1.7747672571e-12,1.07124014646e-12,1.29976266209e-13,3.45234803927e-09,1.75915570492e-15,1.79926724774e-21,3.20297289587e-14,3.93412763899e-18,4.40054838858e-17,6.61768649852e-18,1.76305851779e-15,-1.00232353206e-16,4.66586731977e-17,0.714745415302,-1.54629098734e-168,5.62007099075e-11,2.73408955054e-07,7.38386716924e-10,1.1333652286e-08
0.0045,17.7809437251,-6.64173817079e-175,1459.23597034,1.1536927922992612,0.000388080080332,4.21370618448e-07,2.38685230639e-07,0.18866204354,8.55940318719e-07,0.00167367508671,2.23465275375e-05,1.71556507082e-06,5.11672644798e-20,6.60805882635e-15,1.21778829021e-09,1.92735846497e-10,0.0001467233754,0.092765598677,0.000311818893666,4.29996497037e-06,3.15895659911e-08,0.000786608333156,3.93220443742e-10,1.58001090461e-07,1.39321794193e-05,3.21219494875e-14,1.52322917431e-07,5.91530968589e-10,7.1035399823e-05,2.46375664573e-07,0.000432950368816,1.02456083669e-11,8.64853146028e-07,2.43133817205e-11,3.6624826122e-16,2.88183534979e-15,1.68129475168e-16,8.54459646684e-17,2.14708790879e-12,1.3630016821e-12,1.87633646774e-13,4.13833920648e-09,2.51755921642e-15,2.93136464593e-21,4.39848777467e-14,5.06130544086e-18,6.31643307522e-17,1.05466980335e-17,1.74207739066e-15,-4.44081381235e-17,7.31902706851e-17,0.714715805142,-1.54622693078e-168,8.08672799957e-11,3.73539827855e-07,1.08346764491e-09,1.64509681127e-08
