z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.444375,5.1826832071,6.37506360393e-173,1117.70918138,0.3012745138154602,0.000126485826404,8.41016442081e-09,2.9752766353e-09,0.189478081026,9.75974142047e-09,0.000726924306065,2.63082940697e-06,9.23556835787e-07,1.4098150508e-26,8.61501464165e-20,9.36592322477e-13,1.38130958895e-13,7.8074482782e-06,0.0941713640077,0.000150483298826,5.62955490617e-07,2.15516649585e-10,0.000360614465495,1.98006722679e-12,4.22655574346e-09,5.43489022273e-06,1.29512391913e-18,4.45464527087e-09,7.18730453587e-13,1.09186790526e-05,1.24260995081e-09,0.00016681213996,7.24141146551e-15,6.8868071927e-08,8.11652971945e-14,3.88963580091e-21,2.27036319653e-19,1.13408357472e-17,1.64534957941e-15,4.74265188269e-15,-2.53247699966e-15,-2.12621476372e-14,2.42339451054e-10,2.38929504511e-19,-4.68066782007e-26,-2.90344921279e-16,6.55637878057e-24,5.46960384133e-22,7.39080643941e-19,-3.13867283444e-16,2.93942472266e-17,5.64238199329e-20,0.714790842923,-2.11279744925e-168,1.05950349293e-12,1.31669171488e-08,7.94057693304e-12,7.21837889735e-11
0.4493125,5.18326325704,7.17984913933e-173,1117.8316323,0.3012407987106716,0.000130289625713,8.66150628881e-09,3.04947373092e-09,0.1894616724,1.00127933187e-08,0.000745840013587,2.68218552878e-06,9.4786253801e-07,1.54847884931e-26,9.1872431931e-20,9.70634019414e-13,1.43261033663e-13,7.9035305255e-06,0.0941492798712,0.000155622751361,5.88908642612e-07,2.23080096822e-10,0.00036811355795,2.06699832193e-12,4.35324256589e-09,5.59243635058e-06,1.39614189851e-18,4.67599038883e-09,7.58802260234e-13,1.13286702481e-05,1.29408006485e-09,0.00017086735325,7.81925804646e-15,7.24006997685e-08,8.68411942037e-14,4.00399672573e-21,2.3971259765e-19,9.68266034943e-18,1.64695861284e-15,4.88575316385e-15,-2.4768548886e-15,-2.12232628195e-14,2.48150629615e-10,2.52478478954e-19,-4.80716048012e-26,-2.90393074081e-16,7.38236731512e-24,5.8312544747e-22,7.386616271e-19,-3.13444681226e-16,2.91560838056e-17,5.93408013234e-20,0.714789152044,-2.38122538164e-168,1.11178471914e-12,1.37808669685e-08,8.38578997916e-12,7.62690707593e-11
0.45425,5.18385907715,8.15243179496e-173,1117.95737055,0.3012061748284999,0.000134213165748,8.92184777396e-09,3.1261161118e-09,0.189444823332,1.02745415869e-08,0.000765265248824,2.73476742278e-06,9.72991767591e-07,1.70192675715e-26,9.80242927587e-20,1.00621856119e-12,1.48626119135e-13,8.00151351862e-06,0.0941266391087,0.000160941595973,6.16210806408e-07,2.30943044339e-10,0.000375754526868,2.15800375731e-12,4.48447778145e-09,5.75461969127e-06,1.50576436574e-18,4.90955160154e-09,8.01362699775e-13,1.17555995239e-05,1.34798573902e-09,0.000175014270549,8.44727876876e-15,7.61355283851e-08,9.29573671284e-14,4.12305657894e-21,2.53157645244e-19,8.29024739668e-18,1.64830840163e-15,5.03405085993e-15,-2.42277623861e-15,-2.11778351969e-14,2.54091274569e-10,2.66855154574e-19,-4.93809001261e-26,-2.90435501884e-16,8.24222224831e-24,6.2199133004e-22,7.38231266889e-19,-3.13009960111e-16,2.89079025027e-17,6.24078555937e-20,0.714787388841,-2.69137203148e-168,1.16687746564e-12,1.44276705006e-08,8.858615083e-12,8.06307617247e-11
0.4591875,5.18447118315,8.94234849123e-173,1118.08650351,0.30117061283955016,0.000138259907999,9.19155293239e-09,3.20529870608e-09,0.189427519491,1.05453031349e-08,0.000785216321888,2.78860003441e-06,9.98946624632e-07,1.87184770697e-26,1.04641240179e-19,1.04342818567e-12,1.54238727125e-13,8.10147116586e-06,0.0941034247109,0.000166446406133,6.44936110337e-07,2.39120172905e-10,0.000383541137196,2.25329279259e-12,4.6204457411e-09,5.92159291838e-06,1.62477315547e-18,5.15605207535e-09,8.46582813251e-13,1.22002251023e-05,1.40445850035e-09,0.000179255348121,9.13010445031e-15,8.00849612418e-08,9.95499501073e-14,4.24705887629e-21,2.67420172801e-19,7.12661537633e-18,1.64943490632e-15,5.18775956681e-15,-2.37004659556e-15,-2.11257770049e-14,2.60164882963e-10,2.82107361225e-19,-5.07361725345e-26,-2.90471688424e-16,9.13896653161e-24,6.63779894323e-22,7.37789190736e-19,-3.12562746652e-16,2.86500541188e-17,6.56266148009e-20,0.714785550988,-2.94609560154e-168,1.22494780186e-12,1.51092282685e-08,9.36091528174e-12,8.52887375911e-11
0.46165625,5.184781431,9.2663542814e-173,1118.15194348,0.3011525913402507,0.000140315650938,9.3292735606e-09,3.2456473497e-09,0.18941875046,1.06833854717e-08,0.000795327397175,2.81585228517e-06,1.01214839817e-06,1.96304919436e-26,1.08116316433e-19,1.06255991651e-12,1.57125476455e-13,8.15192425802e-06,0.0940916699607,0.000169246799078,6.59669456553e-07,2.43309755246e-10,0.000387471662153,2.3023456638e-12,4.68988962573e-09,6.00631003579e-06,1.68738519577e-18,5.28267883345e-09,8.70041975119e-13,1.24271218119e-05,1.43353481843e-09,0.000181399941016,9.48962428844e-15,8.21157086517e-08,1.02972195953e-13,4.31062860404e-21,2.74832000673e-19,6.59895686489e-18,1.64994542955e-15,5.26627769938e-15,-2.34399662045e-15,-2.10980532668e-14,2.6323567808e-10,2.90031422632e-19,-5.14278085914e-26,-2.90488107644e-16,9.60075213741e-24,6.85720180222e-22,7.3756515457e-19,-3.12335940387e-16,2.85187226819e-17,6.7276700623e-20,0.714784612254,-3.0548996737e-168,1.25488042717e-12,1.54590750268e-08,9.62146364115e-12,8.76959674865e-11
0.464125,5.18509592379,9.54397370131e-173,1118.21826777,0.30113432546473334,0.000142403789415,9.46948457035e-09,3.28666912217e-09,0.1894098629,1.08238660632e-08,0.000805575535182,2.8434377636e-06,1.02557256782e-06,2.05906028465e-26,1.11721572858e-19,1.08212827931e-12,1.60078772015e-13,8.20288303942e-06,0.0940797660449,0.000172095879568,6.74782486526e-07,2.47583070857e-10,0.000391439789632,2.35255135485e-12,4.76059239607e-09,6.09227419903e-06,1.75263277937e-18,5.41277042122e-09,8.94226989678e-13,1.26586904293e-05,1.46330152623e-09,0.000183568838904,9.86454964578e-15,8.4204036341e-08,1.06525133645e-13,4.37552961937e-21,2.82468288912e-19,6.12076829675e-18,1.65040771849e-15,5.3462363246e-15,-2.31823379059e-15,-2.10686282155e-14,2.66340833777e-10,2.98197887664e-19,-5.21316603547e-26,-2.9050278554e-16,1.00728250687e-23,7.08478013515e-22,7.3733807239e-19,-3.12105889511e-16,2.83850352812e-17,6.89673522161e-20,0.714783653723,-3.14862441657e-168,1.2856127612e-12,1.58182297982e-08,9.89005515265e-12,9.01840125059e-11
0.46659375,5.18541471413,9.75582531901e-173,1118.28548753,0.30111581224643624,0.000144524478283,9.6122321377e-09,3.32837614333e-09,0.189400855342,1.09667861845e-08,0.000815962293901,2.87135754095e-06,1.03921893402e-06,2.16015072808e-26,1.15462345222e-19,1.10214526682e-12,1.63100432582e-13,8.2543611036e-06,0.0940677113131,0.000174994361388,6.90284375288e-07,2.51942126497e-10,0.000395445904094,2.40393718206e-12,4.83257806436e-09,6.17950213121e-06,1.82062993444e-18,5.54641732946e-09,9.19161784922e-13,1.28950205532e-05,1.49377626142e-09,0.000185762298315,1.02555577861e-14,8.63515316039e-08,1.10213662134e-13,4.44179470117e-21,2.90335260221e-19,5.68795096584e-18,1.65082588212e-15,5.42766279366e-15,-2.2927308705e-15,-2.10374940172e-14,2.69480719589e-10,3.06611255235e-19,-5.28479297863e-26,-2.90515646612e-16,1.05556239048e-23,7.320866758e-22,7.3710791817e-19,-3.11872560452e-16,2.82490310392e-17,7.06961624332e-20,0.714782675315,-3.23085151691e-168,1.31716727902e-12,1.61869389834e-08,1.01669440493e-11,9.27555276409e-11
0.467828125,5.18557521598,9.84417240923e-173,1118.31932722,0.3011064922303347,0.000145593914585,9.68437403973e-09,3.34943212809e-09,0.189396320648,1.10389678893e-08,0.000821191379652,2.88540556626e-06,1.04610086777e-06,2.21254256124e-26,1.17379898379e-19,1.11229705427e-12,1.64633140202e-13,8.28022732657e-06,0.0940616451393,0.00017645629307,6.98135478343e-07,2.54148858088e-10,0.00039745865751,2.43001084061e-12,4.86896108438e-09,6.223439461e-06,1.85551314986e-18,5.61415777415e-09,9.31863897599e-13,1.30144089618e-05,1.50924138968e-09,0.000186865289632,1.0456221648e-14,8.74405245064e-08,1.12093084476e-13,4.47535409612e-21,2.94345964075e-19,5.48515035654e-18,1.65102506488e-15,5.46882211094e-15,-2.28004130712e-15,-2.10214903483e-14,2.71059522848e-10,3.10899357952e-19,-5.32098198186e-26,-2.90521570439e-16,1.08007750879e-23,7.44186919006e-22,7.36992177198e-19,-3.11755065495e-16,2.81804124448e-17,7.14588244975e-20,0.714782180446,-3.27561516412e-168,1.33318872283e-12,1.63737507697e-08,1.03079807383e-11,9.40629155723e-11
0.4690625,5.18573684041,9.92186424492e-173,1118.35339634,0.3010971076114309,0.00014667613668,9.75718746688e-09,3.37066915419e-09,0.189391754377,1.11117856764e-08,0.000826456018976,2.89954101573e-06,1.05304098663e-06,2.26631727216e-26,1.19333598491e-19,1.12256580005e-12,1.66183678261e-13,8.30622531881e-06,0.0940555399071,0.00017793091145,7.0608732813e-07,2.56377825137e-10,0.000399481092913,2.45639229256e-12,4.90567704249e-09,6.26770029387e-06,1.89112741615e-18,5.68282122022e-09,9.4476252599e-13,1.31350246833e-05,1.5248914488e-09,0.000187974538624,1.06611671621e-14,8.85448876072e-08,1.14008123648e-13,4.50927380663e-21,2.98418443453e-19,5.34813908007e-18,1.65123588502e-15,5.51036994871e-15,-2.26739191992e-15,-2.10050504243e-14,2.72647180978e-10,3.15255899935e-19,-5.43684740994e-26,-2.90525847924e-16,1.10488749455e-23,7.56514059823e-22,7.36880205483e-19,-3.11636729519e-16,2.81103127353e-17,6.66480240636e-20,0.714781677296,-3.32308594221e-168,1.34942378432e-12,1.65630412035e-08,1.04511965735e-11,9.5392172258e-11
0.470296875,5.18589977642,1.00034768148e-172,1118.38769484,0.3010876474279793,0.000147810614524,9.83081115949e-09,3.39212394673e-09,0.189387149133,1.11852833645e-08,0.000831756096792,2.91376637426e-06,1.06003926368e-06,2.32158465551e-26,1.21326259827e-19,1.13295770739e-12,1.67752996846e-13,8.33236563112e-06,0.0940493917554,0.000179418218754,7.14140545919e-07,2.58629822821e-10,0.000401513189297,2.483090863e-12,4.94273737186e-09,6.31228510749e-06,1.92749334347e-18,5.75241406152e-09,9.57862631658e-13,1.32568722525e-05,1.54073385857e-09,0.00018909003994,1.08705481559e-14,8.96647522104e-08,1.15959254752e-13,4.54358079671e-21,3.02559603722e-19,6.48057850091e-18,1.65194947421e-15,5.55238451293e-15,-2.25414415538e-15,-2.09881328622e-14,2.74243686e-10,3.19716967186e-19,-9.72005298679e-23,-2.90484293471e-16,1.1303108692e-23,7.6908587157e-22,7.36957720057e-19,-3.11517546457e-16,2.80192102324e-17,-2.17819688148e-19,0.714781137773,-3.394571828e-168,1.36587618667e-12,1.67548327462e-08,1.05966589771e-11,9.674357624e-11
0.4709140625,5.18598232725,1.00466459924e-172,1118.40490373,0.3010828546940984,0.000148546106192,9.86836929685e-09,3.40304761403e-09,0.189384807411,1.12223681495e-08,0.0008344153086,2.92091111162e-06,1.06355437266e-06,2.35001286525e-26,1.22343496208e-19,1.13820756056e-12,1.68545916312e-13,8.34549379199e-06,0.0940462911162,0.000180165139201,7.18193274292e-07,2.59765036659e-10,0.000402531668484,2.49656404486e-12,4.96139569159e-09,6.3346610159e-06,1.94593946552e-18,5.78745044981e-09,9.64482838262e-13,1.33181131671e-05,1.54873593402e-09,0.000189649372548,1.09769062114e-14,9.02286808673e-08,1.16944162875e-13,4.56105771473e-21,3.04776020473e-19,1.78104406215e-17,1.65682698299e-15,5.57381526926e-15,-2.23861776043e-15,-2.09791312166e-14,2.75044180782e-10,3.22362010404e-19,-1.10012494115e-25,-2.89799222478e-16,1.1474756749e-23,7.75503515445e-22,7.39973169587e-19,-3.1145760237e-16,2.80053164469e-17,-1.89988609467e-19,0.71478074843,-3.45034709402e-168,1.37417061866e-12,1.68513708643e-08,1.0670232434e-11,9.74250786247e-11
0.47153125,5.186069302,1.00906901667e-172,1118.42217249,0.3010778052810856,0.000150146340942,9.90894934439e-09,3.41476725874e-09,0.189382296074,1.12603954127e-08,0.000837083265133,2.92812835765e-06,1.06708858291e-06,2.38034375413e-26,1.23413918468e-19,1.14357397425e-12,1.69356785922e-13,8.3587864357e-06,0.094043094648,0.000180915193456,7.22271600743e-07,2.60917171444e-10,0.000403552293361,2.51024640287e-12,4.98028339203e-09,6.35711990064e-06,1.96471763003e-18,5.82272311912e-09,9.71197574272e-13,1.33796643585e-05,1.55689894771e-09,0.000190210164854,1.1085898933e-14,9.07965725429e-08,1.17938460404e-13,4.57965498242e-21,3.08237331128e-19,1.50008165593e-16,1.72044677079e-15,5.59694865446e-15,-2.0685908985e-15,-2.09634943735e-14,2.75846750358e-10,3.29419770319e-19,-5.16811990382e-26,-2.76079334981e-16,1.23947058295e-23,7.82258065486e-22,8.05579600252e-19,-3.11395022874e-16,2.85342575819e-17,-1.61429621127e-19,0.71477974362,-3.5241280975e-168,1.38254308074e-12,1.69485480971e-08,1.07452144755e-11,9.81127623939e-11
0.4721484375,5.18617947084,1.01210137907e-172,1118.43950699,0.30107140955280637,0.000156519292911,9.96539053666e-09,3.4306539962e-09,0.189378882218,1.1302796564e-08,0.000839759408042,2.93562719948e-06,1.07065699487e-06,2.41954572835e-26,1.24734221282e-19,1.14943290406e-12,1.70243774243e-13,8.37278774149e-06,0.0940394126442,0.000181667863828,7.26373796583e-07,2.621357476e-10,0.000404573598757,2.52471147145e-12,4.99999535965e-09,6.37966048398e-06,1.9844516777e-18,5.85823134214e-09,9.78197890815e-13,1.34415002698e-05,1.56572409768e-09,0.000190771803062,1.12043151835e-14,9.13683420678e-08,1.18944127208e-13,4.60404089937e-21,3.25380375261e-19,1.68162952323e-15,2.57262485797e-15,5.62900671078e-15,8.3193473455e-16,-2.08504952505e-14,2.76650556008e-10,3.89285841848e-19,-3.50675690701e-28,-2.15833099181e-18,2.657881289e-23,7.90597971286e-22,2.2080420635e-18,-3.11284869457e-16,3.94357028575e-17,-6.20778548389e-20,0.714775340373,-3.64786016023e-168,1.39108890025e-12,1.70463539614e-08,1.08253586787e-11,9.88098120297e-11
0.47245703125,5.18628217086,1.01334093967e-172,1118.44820737,0.30106544766356463,0.000169600374473,1.00256530294e-08,3.44694442714e-09,0.189375317425,1.13320324609e-08,0.000841103426647,2.93975806948e-06,1.0724637096e-06,2.45655661466e-26,1.25878991779e-19,1.15321878962e-12,1.70820152602e-13,8.38088926112e-06,0.094036580953,0.000182043797022,7.28428212866e-07,2.62863361007e-10,0.000405081168786,2.53329136542e-12,5.0109669474e-09,6.39092960066e-06,1.99586044988e-18,5.87611980027e-09,9.82154071174e-13,1.3472418645e-05,1.5713238125e-09,0.000191051439477,1.12803831939e-14,9.16548626253e-08,1.19467638875e-13,4.62799714736e-21,3.93638710393e-19,8.52907989815e-15,6.99839627061e-15,5.66305848708e-15,2.03790705607e-14,-2.02808175174e-14,2.77050782885e-10,6.74076238155e-19,3.92767462365e-25,2.08263554985e-15,1.2215331782e-22,7.97843323197e-22,1.36166595254e-17,-3.10859289361e-16,1.22690797341e-16,6.26612638943e-19,0.714766089859,-3.73246807865e-168,1.39556953955e-12,1.70953508661e-08,1.08745142066e-11,9.91759977549e-11
