z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0,1.27691525583,0.0,600.0,0.5612586921483277,1.93472651757e-13,-7.7903412212e-15,6.25770366293e-15,0.190114068441,-3.97551965493e-17,-5.11849069409e-15,-5.85843212642e-16,3.99526320273e-15,-2.46384462671e-15,-7.99788219294e-28,9.79623930579e-16,2.3611262616e-24,-2.60446534394e-14,0.0950570342205,-3.51233132664e-16,3.88103417765e-17,-5.04065175385e-21,7.64629450435e-15,1.76288670015e-28,-1.25894455794e-22,-2.45216920349e-15,1.12443793693e-35,-1.1967059542e-16,-1.40359862967e-30,-8.95738228782e-15,-1.7563374981e-24,-1.16556470508e-14,-6.8124324065e-29,2.70070832704e-16,-6.22377865576e-16,-4.29251505056e-15,-3.72106420103e-14,-4.01251478452e-17,-4.69208154735e-17,-9.96757910501e-26,7.11665546395e-15,-9.05514162922e-15,-3.25731326439e-18,5.0614226114e-16,-4.92296995842e-17,-4.12482581873e-14,3.27018864586e-14,-1.63610024895e-30,1.46995149905e-18,-9.01943494003e-21,-1.04997666643e-16,-3.43179989311e-18,0.714828897338,7.39634211925e-110,9.34003675695e-15,-1.0395986154e-15,-7.34748646554e-16,1.73524617574e-17
0.0005,1.27691525583,0.0,600.0,0.5612586921484747,6.83470242047e-13,-2.18973756902e-17,-1.95831868845e-16,0.190114068441,-2.73300541809e-16,-4.25065035097e-14,-6.23624135937e-15,3.99921345117e-15,-5.07750912053e-20,-6.70135861087e-33,1.9917075789e-19,2.16389540394e-23,-6.5079261863e-14,0.0950570342205,-3.68712782115e-15,4.86876615687e-16,-7.76519466358e-20,7.51265917578e-15,1.93306492308e-27,-1.55553391788e-21,-2.45216955976e-15,1.73554222062e-34,-1.19670576787e-16,-1.32136074604e-29,-8.66289371143e-15,-2.12706699053e-23,-1.16556447057e-14,-3.94363397188e-29,2.70046813877e-16,-6.22377854973e-16,-1.4968726148e-16,-1.53732408468e-15,-4.01251539773e-17,-4.69208188647e-17,-1.04772526514e-24,-3.43908924091e-14,-9.05514218834e-15,-3.25683680847e-18,-7.94333708712e-16,-4.80854516914e-21,-3.4645149293e-14,2.60979307693e-14,-5.06487334522e-34,1.46995148669e-18,-9.01943505848e-21,-1.0499767109e-16,-5.3654727383e-17,0.714828897338,1.02273357157e-109,9.04351729227e-15,-1.03774048344e-15,-1.58919313551e-17,1.73524616595e-17
0.00075,1.27691525583,0.0,600.0,0.5612586921481112,1.39591038374e-12,2.04265764034e-17,-9.14685427346e-17,0.190114068441,-3.16006676735e-17,-4.4519613466e-14,-3.54223499476e-15,4.00101244537e-15,-2.26529547887e-24,1.75899968043e-35,8.66709193844e-23,9.82002649308e-27,-6.72587894269e-14,0.0950570342204,-3.71002524913e-15,4.86965928112e-16,-3.29017881784e-21,7.50147931229e-15,1.72126638881e-28,-1.68582565313e-21,-2.45216978747e-15,1.58607203217e-35,-1.19670562316e-16,-1.05021748845e-30,-8.51815869563e-15,-1.76031409644e-23,-1.16556432981e-14,-1.44280455243e-29,2.70046305875e-16,-6.22377845562e-16,-1.07588768081e-17,-1.31797269933e-16,-4.01251585045e-17,-4.69208214111e-17,9.77328984078e-25,-3.61393181972e-14,-9.05514249206e-15,-3.25685661375e-18,-7.53470752824e-16,-9.57752560572e-25,-3.17304402095e-14,2.31826918314e-14,1.80083833094e-37,1.46995147614e-18,-9.01943515199e-21,-1.0499767511e-16,-5.36562830604e-17,0.714828897337,1.04766735549e-109,8.89774439604e-15,-1.03682699276e-15,-6.70330406769e-19,1.73524616512e-17
0.001,1.27691525583,0.0,600.0,0.5612586921472653,3.01444782771e-12,1.87800969664e-17,-2.36777190989e-17,0.190114068441,-3.50012664792e-18,-4.47549888346e-14,-1.06888108788e-15,4.00265400519e-15,-8.96470377107e-29,1.92045958357e-37,3.48064201263e-26,3.88967722806e-30,-6.74004575806e-14,0.0950570342203,-3.71100728416e-15,4.8696260291e-16,-1.3024884738e-22,7.49648550701e-15,2.54327734891e-30,-1.70449528007e-21,-2.45216995243e-15,3.14629434178e-37,-1.19670556246e-16,6.56600955618e-32,-8.37586368743e-15,-1.46079798895e-23,-1.16556421535e-14,-3.65428465931e-30,2.70046284609e-16,-6.22377841104e-16,-7.19965013907e-19,-1.03544743276e-17,-4.01251595238e-17,-4.69208224904e-17,8.98584055452e-25,-3.63657872445e-14,-9.05514272101e-15,-3.25689251537e-18,-6.68203939733e-16,-1.74669071189e-28,-2.91486414603e-14,2.0600367502e-14,1.36867778474e-38,1.46995147082e-18,-9.01943519886e-21,-1.04997677137e-16,-5.36528868822e-17,0.714828897336,1.05510549047e-109,8.75440287934e-15,-1.03592874296e-15,-2.65366947371e-20,1.73524616515e-17
0.0015625,1.27691525584,0.0,600.0,0.5612586921414583,1.41826326735e-11,1.46355648892e-17,-2.25198414038e-18,0.190114068438,-2.32984269983e-19,-4.47899890215e-14,3.31075027967e-15,4.00573390442e-15,-1.46690766632e-33,-3.9603808196e-39,4.35904097215e-30,-6.28735049176e-33,-6.70682354689e-14,0.0950570342192,-3.71104365687e-15,4.86955035912e-16,-2.24939597106e-24,7.48591156835e-15,-1.05774813511e-30,-1.69867811101e-21,-2.45217026012e-15,-1.07604727885e-37,-1.19670549313e-16,7.02821670385e-32,-8.06679653298e-15,-1.07299252342e-23,-1.16556399257e-14,-4.04649643539e-31,2.70046283981e-16,-6.2237783674e-16,-2.13701727035e-20,-3.5883456205e-19,-4.01251460684e-17,-4.69208235312e-17,7.00278211045e-25,-3.65337419077e-14,-9.05514304654e-15,-3.25697255998e-18,-5.11583351922e-16,-1.34382910872e-32,-2.45960373902e-14,1.60470565207e-14,3.14155408278e-40,1.46995146591e-18,-9.01943524177e-21,-1.04997678956e-16,-5.3645248748e-17,0.714828897328,1.05657735059e-109,8.4431352574e-15,-1.03397819439e-15,-4.58336649065e-22,1.73524616525e-17
0.002125,1.2769152559,0.0,600.0,0.5612586921190699,5.73104289259e-11,1.14039417791e-17,1.61339962053e-19,0.19011406843,-2.96584437415e-20,-4.47848451722e-14,6.72809835233e-15,4.00832513289e-15,-2.21875076188e-38,3.61426439024e-41,-3.90440438315e-32,-9.59071345257e-36,-6.67027985838e-14,0.0950570342148,-3.71100086673e-15,4.86947543253e-16,-3.73374628643e-26,7.47540632929e-15,8.02536941849e-32,-1.68947751706e-21,-2.45217052901e-15,-7.08848313005e-39,-1.19670544378e-16,5.42470079777e-32,-7.76891327283e-15,-8.02598217052e-24,-1.16556379981e-14,-3.13726217682e-32,2.70046284117e-16,-6.22377834444e-16,-6.1236366855e-22,-1.18623829246e-20,-4.01250285688e-17,-4.69208222625e-17,5.45652452054e-25,-3.66542151295e-14,-9.05514325831e-15,-3.25705260974e-18,-3.91530570275e-16,-1.15713330601e-36,-2.10532051682e-14,1.25036367886e-14,1.43380622046e-42,1.46995146334e-18,-9.01943526173e-21,-1.0499767975e-16,-5.36376126614e-17,0.714828897298,1.05562258303e-109,8.14307662121e-15,-1.03209788461e-15,-7.64997891968e-24,1.73524616653e-17
0.00325,1.27691525643,0.0,600.0,0.5612586918821763,5.13818830918e-10,7.26612427254e-18,2.84764129251e-19,0.190114068345,-2.82180901015e-20,-4.4513609346e-14,1.11371564567e-14,4.01231931085e-15,-1.55879812807e-43,-5.57900727271e-43,-2.65934887977e-33,-4.10750942942e-34,-6.60263660337e-14,0.0950570341691,-3.70954964261e-15,4.86935706312e-16,-9.9665950275e-29,7.45460688221e-15,1.68101037504e-31,-1.67216131814e-21,-2.45217061548e-15,6.54956986637e-39,-1.19670471213e-16,3.36867989575e-32,-7.21357368023e-15,-4.76264691718e-24,-1.16556355962e-14,6.66725762152e-33,2.70046285619e-16,-6.2237783195e-16,-8.72632937649e-24,-1.93729571738e-22,-4.01224782966e-17,-4.69207688841e-17,3.47667368527e-25,-3.68037304074e-14,-9.05514340904e-15,-3.25721402128e-18,-2.42072219405e-16,-7.63167842804e-37,-1.65171504328e-14,7.96700629722e-15,-8.47903106735e-44,1.46995146843e-18,-9.01943513103e-21,-1.04997677456e-16,-5.3622346894e-17,0.714828896973,1.0483172878e-109,7.58381187304e-15,-1.02859327358e-15,-6.29004310419e-26,1.73524623576e-17
0.004375,1.27691526006,0.0,600.0,0.561258690289524,3.58308325644e-09,4.62946403827e-18,1.906166266e-19,0.190114067768,-3.85318847736e-20,-3.94736988636e-14,1.39765706783e-14,4.01566895631e-15,-1.01029887352e-48,-6.53391423692e-43,2.71996292941e-33,1.74670551426e-34,-6.54022556256e-14,0.0950570338617,-3.67780857455e-15,4.87010386782e-16,2.05945547569e-28,7.43411491386e-15,1.14986468067e-31,-1.65658385038e-21,-2.45215929366e-15,5.01479213332e-39,-1.19668658223e-16,2.02462535393e-32,-6.69634311353e-15,-2.8380923758e-24,-1.16556515366e-14,5.65287830654e-33,2.70046330283e-16,-6.22377827972e-16,-1.24206504378e-25,-3.19434323994e-24,-4.00867645039e-17,-4.69197394189e-17,2.21509222657e-25,-3.6896218414e-14,-9.05514327763e-15,-3.25737622424e-18,-1.49614615149e-16,-5.85183612294e-37,-1.36265308436e-14,5.07601974479e-15,-3.07618008505e-44,1.46995168746e-18,-9.01943103947e-21,-1.04997656944e-16,-5.36070991312e-17,0.714828894788,1.0210874418e-109,7.0629358166e-15,-1.02532920444e-15,-5.0754079597e-28,1.73524840122e-17
0.0055,1.27691528442,0.0,600.0,0.5612586795815536,2.42188160128e-08,2.94935517503e-18,1.2084630752e-19,0.190114063888,-4.54963707076e-20,5.12782334066e-14,1.58474686036e-14,4.0206820071e-15,-5.58776706763e-54,-1.16585051071e-43,4.84203420736e-33,4.46465568907e-34,-6.4790920834e-14,0.0950570317947,-2.98364158738e-15,4.89434825081e-16,2.0793017272e-28,7.41681507768e-15,7.85536558884e-32,-1.64157536627e-21,-2.45184253114e-15,3.47737944894e-39,-1.19621607934e-16,1.0626507977e-32,-6.21434488161e-15,-1.69787613932e-24,-1.16561597048e-14,3.62277885734e-33,2.70047708705e-16,-6.22377813409e-16,-1.76589011654e-27,-2.44320064644e-25,-3.95867760181e-17,-4.69002632814e-17,1.41119866254e-25,-3.69533530016e-14,-9.05514015335e-15,-3.25753516123e-18,-9.24383027844e-17,-3.60890576171e-37,-1.17846031189e-14,3.23385919714e-15,-1.06741704754e-44,1.46995784009e-18,-9.01931890148e-21,-1.04997488278e-16,-5.35919449008e-17,0.714828880098,9.28855210201e-110,6.57781474456e-15,-1.02228906757e-15,-1.67704447784e-30,1.73531526882e-17
0.006625,1.27691544821,0.0,600.000000001,0.561258607587021,1.62960033791e-07,1.87877850198e-18,7.58789016074e-20,0.190114037806,-4.92008772238e-20,1.68157288778e-12,1.78178574865e-14,4.07163831398e-15,-1.80519170995e-57,1.02042919724e-43,-1.09798667105e-31,1.71833343908e-34,-6.35584428222e-14,0.0950570178971,1.2197505194e-14,5.55678796288e-16,2.0967235968e-28,7.47851209642e-15,5.85465015093e-32,-1.61129700654e-21,-2.44334256253e-15,2.5011851021e-39,-1.18398228942e-16,4.60471213013e-33,-5.75820835883e-15,-1.16062250715e-24,-1.16703962694e-14,2.27403600761e-33,2.70089932571e-16,-6.2237770823e-16,-2.51590880082e-29,-8.03846167783e-25,-3.25866754377e-17,-4.6533226696e-17,8.98952200936e-26,-3.69872308282e-14,-9.05506724692e-15,-3.25758998275e-18,-5.70909740938e-17,-2.26111542006e-37,-1.06109437555e-14,2.06007679984e-15,1.27387991925e-45,1.47012702066e-18,-9.01625016018e-21,-1.04995306542e-16,-5.35772851674e-17,0.714828781335,6.54192500242e-110,6.12598959197e-15,-1.01945650735e-15,1.44458900953e-30,1.73737686802e-17
