z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0,0.588419204063,0.0,600.0,4.490069537187328,2.1688343114e-16,-1.08151524628e-14,-2.48882381246e-15,0.190114068441,-9.99467389358e-21,2.97241746484e-15,1.18491137272e-17,6.48226970757e-16,-1.80927206825e-14,-3.46861006265e-30,-1.87657997342e-16,-1.89871844391e-28,5.32048789392e-15,0.0950570342205,9.18295429225e-18,-3.59273964111e-19,2.72844143105e-23,-1.33905602242e-14,-1.19676073065e-33,-4.42001254291e-24,-8.49864289966e-16,1.01575486736e-14,-2.36331185164e-16,4.80050210611e-34,-5.32723695381e-17,3.67650582264e-27,-2.24859942337e-15,1.47936906431e-33,2.95852895389e-19,1.13706345158e-16,-1.53055669111e-16,-5.88409039902e-31,2.06132525143e-17,-1.86728602411e-17,-7.19149285037e-29,-7.34683143127e-19,3.13433025478e-17,4.1749017481e-17,-1.39083362387e-28,-2.0960101792e-16,7.13597308487e-19,4.77571593987e-29,-5.23282954061e-31,-9.77393682163e-19,-9.46298961263e-21,-8.4105452454e-16,-7.74732081354e-19,0.714828897338,8.70131566028e-129,-9.18728125098e-19,2.51441044259e-17,-1.38455317125e-31,8.85941842814e-18
0.003,0.588419204063,0.0,600.0,4.490069537188871,2.02584647279e-15,-4.55482808933e-20,-2.40688980576e-17,0.190114068441,-1.34105667408e-18,-1.8549269237e-14,2.5191788791e-15,4.67461309522e-16,-2.96387939322e-21,-1.37045449332e-35,-2.93746394874e-22,-3.19182054714e-26,-3.33603783735e-14,0.0950570342206,2.07946430286e-15,-8.61523759634e-17,6.2838072462e-21,-1.38878227519e-14,-2.81914509372e-31,-1.15206123069e-21,-8.49879817941e-16,3.20846610911e-21,-2.3633120908e-16,1.18984259614e-31,-5.35476748063e-17,9.97139209529e-25,-2.2485330531e-15,2.49444868461e-31,2.95852972591e-19,1.13706344893e-16,-4.35693833594e-20,-7.37531618321e-29,2.06132530609e-17,-1.86728598974e-17,-1.40879762437e-26,-1.5741028786e-16,3.13431552671e-17,4.17452224116e-17,-2.84908777444e-26,-1.55521805622e-22,7.13597664262e-19,-2.9229783879e-29,-4.82515481418e-36,-9.77393692435e-19,-9.46298962256e-21,-8.4105452461e-16,-2.07345248162e-16,0.714828897338,4.49189259398e-127,-6.3041269222e-19,2.51311732245e-17,-4.00724960876e-29,8.85941824257e-18
0.0045,0.588419204063,0.0,600.0,4.49006953718882,4.12915907624e-14,-5.55263947011e-25,-5.74586921344e-20,0.190114068441,-3.19945348501e-20,-1.87942224117e-14,4.40213464527e-15,3.78584720255e-16,-9.72744754817e-28,1.63211601485e-41,-9.20347536531e-28,-1.04312043609e-31,-3.17050446372e-14,0.0950570342206,2.07947347255e-15,-8.77810427142e-17,1.11798113816e-26,-1.41073324487e-14,-1.18232915717e-30,-1.08656747123e-21,-8.49887076535e-16,2.02827063826e-27,-2.36331209877e-16,9.13914989326e-32,-5.3659741978e-17,7.81080013273e-25,-2.24849998832e-15,5.04980866241e-34,2.95853109984e-19,1.13706344324e-16,-2.49812373627e-23,-1.16601886432e-31,2.06132523686e-17,-1.8672859184e-17,-1.79577004223e-31,-1.59082488519e-16,3.13430811173e-17,4.17452142745e-17,-1.98202251281e-27,-2.31980198602e-28,7.13597662513e-19,-1.16091001264e-29,-1.26660510721e-42,-9.77393713245e-19,-9.46298964213e-21,-8.41054524569e-16,-2.05716867373e-16,0.714828897338,5.71941915946e-127,-5.13047414675e-19,2.51259120223e-17,4.13689883014e-30,8.85941814321e-18
0.00525,0.588419204063,0.0,600.0,4.490069537187073,4.75161794119e-13,-1.58188149307e-25,-1.83241500236e-21,0.190114068441,-2.80380718379e-20,-1.89007839094e-14,5.34301196225e-15,3.34518642548e-16,-6.38568221026e-34,-6.75953276415e-44,-5.79075664553e-33,-6.79393482228e-37,-3.08525068065e-14,0.0950570342205,2.0794736931e-15,-8.85920866535e-17,-5.66174893983e-28,-1.42139664824e-14,-1.13270289018e-30,-1.05230982704e-21,-8.49890578656e-16,2.56412480268e-33,-2.36331210575e-16,7.75202813624e-32,-5.37100067855e-17,6.90650031389e-25,-2.2484834631e-15,-1.17789033253e-34,2.95853254225e-19,1.13706343733e-16,-2.88430621052e-26,-2.49128757826e-32,2.06132527363e-17,-1.86728583581e-17,-4.88951447296e-32,-1.59893507384e-16,3.13430438053e-17,4.17452123734e-17,-2.85969111914e-28,-6.95641861076e-34,7.13597661377e-19,9.01418856212e-29,-9.15890825475e-44,-9.77393736286e-19,-9.46298966344e-21,-8.41054524572e-16,-2.04905821614e-16,0.714828897338,6.31610201155e-127,-4.60398409008e-19,2.51235523237e-17,3.58406094439e-30,8.85941808515e-18
0.006,0.588419204067,0.0,600.0,4.490069537159992,7.01189959054e-12,-1.53005896646e-25,-1.52951002118e-21,0.19011406844,-2.72480581938e-20,-1.8999544759e-14,6.2832545924e-15,2.90831450269e-16,-4.18328887696e-40,1.68803783402e-43,-2.71158735778e-35,-2.51949693558e-38,-2.99997251342e-14,0.0950570342199,2.07949482016e-15,-8.93998161367e-17,-5.60795074369e-28,-1.43175109303e-14,-1.08147549683e-30,-1.01795130046e-21,-8.49893941293e-16,-1.41916761362e-38,-2.36331209445e-16,6.53155830659e-32,-5.37551253431e-17,6.10521580528e-25,-2.24846688951e-15,-1.20611147869e-34,2.95853635541e-19,1.13706342584e-16,-3.38707472628e-29,-2.96048691144e-32,2.06132879499e-17,-1.86728502279e-17,-4.72863045401e-32,-1.60701321416e-16,3.13430068414e-17,4.17452104645e-17,-7.05357511038e-29,-5.67685289132e-39,7.13597702372e-19,3.73330409922e-29,8.88160481026e-44,-9.77393776555e-19,-9.46298967683e-21,-8.41054525183e-16,-2.04097954635e-16,0.714828897333,7.18799625136e-127,-4.13132430291e-19,2.51214342754e-17,3.02004706784e-30,8.85941802524e-18
0.006375,0.588419204087,0.0,600.0,4.4900695370033175,4.47602052603e-11,-1.5078676661e-25,-1.50657292554e-21,0.190114068433,-2.68604014848e-20,-1.89735552993e-14,6.75321680525e-15,2.69088260116e-16,-5.51007384224e-46,2.3287848525e-43,-2.70566484807e-35,-2.50340935184e-38,-2.95732985884e-14,0.0950570342161,2.0799145418e-15,-8.97995644e-17,-5.58124508412e-28,-1.43684968066e-14,-1.05600438268e-30,-1.00083453185e-21,-8.49895467293e-16,-1.74173197653e-38,-2.3633114643e-16,5.96062023673e-32,-5.37761693374e-17,5.73005982898e-25,-2.24845848471e-15,-1.20538099987e-34,2.95856805729e-19,1.1370634142e-16,-4.01772064237e-31,-3.20075063773e-32,2.06137466694e-17,-1.86727381562e-17,-4.6597018459e-32,-1.61104349181e-16,3.13430016638e-17,4.17452094952e-17,-4.60660497369e-29,-3.86842036125e-39,7.13598766376e-19,1.6579958515e-29,1.80244244288e-43,-9.77393776793e-19,-9.46298906996e-21,-8.41054527291e-16,-2.03694824679e-16,0.714828897307,7.98121108075e-127,-3.90784666089e-19,2.51204329388e-17,2.75603767473e-30,8.85941833545e-18
0.00675,0.588419204252,0.0,600.0,4.490069535744547,3.479944977e-10,-1.51580751495e-25,-1.48483632259e-21,0.190114068376,-2.64727475736e-20,-1.73426008818e-14,7.22315828752e-15,2.47508844249e-16,-7.11885990406e-52,-6.38717034559e-44,-2.7014038212e-35,-2.45066551559e-38,-2.9146785453e-14,0.0950570341857,2.09109899329e-15,-9.00898741791e-17,-5.55523667468e-28,-1.44186553751e-14,-1.03097490856e-30,-9.83834677366e-22,-8.49893374594e-16,-1.7404793986e-38,-2.36329102605e-16,5.42557058331e-32,-5.37869634424e-17,5.37759859381e-25,-2.24844729224e-15,-1.20451105206e-34,2.95964843107e-19,1.13706340504e-16,-3.22133612661e-31,-3.43728652978e-32,2.06215654209e-17,-1.86702132779e-17,-4.68397082998e-32,-1.615046818e-16,3.1343404699e-17,4.17452093633e-17,-3.61742339433e-29,-4.15031521191e-39,7.13633108825e-19,6.38127418852e-30,-8.59361290895e-44,-9.77392307943e-19,-9.46296739922e-21,-8.41054539246e-16,-2.03292473985e-16,0.714828897091,9.04286383395e-127,-3.69644212269e-19,2.51194860425e-17,2.50862226642e-30,8.85943196295e-18
0.007125,0.588419205578,0.0,600.0,4.490069525632385,2.78389289221e-09,-1.78192093172e-25,-1.46304312662e-21,0.190114067918,-2.60838866621e-20,1.93289621773e-14,7.6967697025e-15,2.27780302148e-16,-8.96054340159e-58,2.58018009416e-43,-2.69489831053e-35,-2.27697943597e-38,-2.8718919639e-14,0.0950570339417,2.38911321451e-15,-8.67782614131e-17,-5.52993412654e-28,-1.44664115494e-14,-1.00669612328e-30,-9.66992206165e-22,-8.49773901641e-16,-1.73931311593e-38,-2.36264216413e-16,4.92350007172e-32,-5.35025235346e-17,5.04647012377e-25,-2.24833808827e-15,-1.20370224531e-34,2.99985472376e-19,1.1370634965e-16,-3.21311165509e-31,-3.66399178918e-32,2.07543922906e-17,-1.86125523564e-17,-5.50678397571e-32,-1.61853216853e-16,3.13562530866e-17,4.17452375044e-17,4.94949420833e-28,-4.42211231364e-39,7.14738299976e-19,2.80996466294e-30,-8.58892909348e-44,-9.77341731031e-19,-9.46224158516e-21,-8.41054482961e-16,-2.02890783025e-16,0.714828895357,1.05336993851e-126,-3.49645889218e-19,2.5118602106e-17,2.27645650132e-30,8.85994695729e-18
0.0075,0.588419216224,0.0,600.000000001,4.49006944439587,2.23516039206e-08,-4.24659425207e-25,-1.43962085156e-21,0.190114064239,-2.56659712576e-20,8.21366377072e-13,8.27197229002e-15,2.54871708881e-16,1.07639536558e-63,1.57110760051e-43,-2.68444485245e-35,-1.28340899245e-38,-2.82590118637e-14,0.0950570319815,1.03298013664e-14,3.58986269964e-17,-5.49167844763e-28,-1.44614046623e-14,-9.8347710806e-31,-9.49602192024e-22,-8.45817388108e-16,-1.74094397533e-38,-2.34205585278e-16,4.45148727408e-32,-4.37064593972e-17,4.73535190042e-25,-2.24477465791e-15,-1.20485128602e-34,4.49984828571e-19,1.13706740452e-16,-3.2067410344e-31,-3.8051071133e-32,2.30099106577e-17,-1.72937330926e-17,-1.31298051426e-31,-1.60831627662e-16,3.17484983316e-17,4.17462168877e-17,6.40796657378e-26,-4.68062268707e-39,7.50301627038e-19,7.67512884088e-29,3.33391177598e-47,-9.7564943433e-19,-9.43797549766e-21,-8.41048812993e-16,-2.02488782575e-16,0.714828881427,1.26456947072e-126,-3.30727475133e-19,2.51182970525e-17,2.05818589676e-30,8.87933543133e-18
0.007875,0.588419301759,0.0,600.000000021,4.490068791700927,1.79540136196e-07,-2.35361747484e-24,-1.37658820271e-21,0.190114034687,-2.45436900285e-20,1.83410553633e-11,1.15446929544e-14,1.52834957843e-15,-4.61278191917e-68,-6.19673618514e-44,-2.14529503578e-35,6.36060980197e-38,-2.70229996032e-14,0.0950570162312,2.21912053736e-13,4.1150804205e-15,-4.98979571315e-28,-1.27928318438e-14,-9.61606741358e-31,-9.12955208968e-22,-7.16401553582e-16,-1.16765582064e-38,-1.68892928723e-16,4.0024637544e-32,2.73598156904e-16,4.44268328131e-25,-2.11945876891e-15,-4.82398334919e-34,6.04645827096e-18,1.13721421402e-16,-3.20025270595e-31,9.26595358384e-32,6.1305699539e-17,1.28806594322e-17,-7.27892048097e-31,-1.23045586241e-16,4.37066093102e-17,4.1779150569e-17,7.69150996262e-24,-4.90499433722e-39,1.89466976681e-18,1.0214983255e-26,1.76328762148e-47,-9.1907195821e-19,-8.6267205525e-21,-8.40827561537e-16,-2.02079021239e-16,0.714828769523,1.53401991863e-126,-3.12803360463e-19,2.51420113913e-17,1.85051716069e-30,9.60918322457e-18
